,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE_OF_BUILDING,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
372,2,857,27,1,1,3,2,1,3,0,4,8471590,26,0,0,1
373,6,1887,108,2,1,5,0,0,0,2,5,13024030,39,0,1,0
374,0,1502,98,2,2,4,3,0,2,0,5,8215250,7,0,1,0
375,3,1568,109,2,1,4,1,0,1,0,0,6361850,30,0,0,1
376,2,918,190,1,1,3,0,0,1,0,5,10929300,22,1,0,0
377,1,1289,70,2,2,4,3,0,3,2,3,14634500,40,1,0,0
378,4,1941,34,3,2,5,4,0,1,2,5,12228420,20,0,0,1
379,3,1730,146,2,1,4,2,1,1,0,4,10494410,23,0,0,1
380,3,1513,128,2,1,4,3,1,0,2,0,12350640,27,1,0,0
381,3,1762,142,2,1,4,1,1,1,0,3,9071080,24,0,1,0
382,5,1970,65,2,1,5,0,1,3,0,3,12450910,33,0,1,0
383,3,1702,129,2,1,4,2,0,2,0,2,12225650,45,1,0,0
384,3,1726,19,2,1,4,0,0,2,0,1,6804640,21,0,1,0
385,2,1243,164,2,1,4,1,1,2,2,4,15495150,9,1,0,0
386,3,1550,53,2,1,4,0,1,0,2,0,12456680,14,1,0,0
387,4,1830,123,3,2,5,4,1,3,2,3,16312280,14,1,0,0
388,0,1435,76,2,2,4,2,1,1,2,5,9753250,33,0,1,0
389,3,1729,105,2,1,4,0,1,0,1,3,10629750,5,0,0,1
390,6,1572,113,1,1,4,4,1,3,2,5,20715860,18,1,0,0
391,2,1145,74,1,1,3,4,1,2,2,3,14297200,16,1,0,0
392,2,1043,143,1,1,3,2,1,0,0,3,8317410,30,0,0,1
393,0,1332,137,1,1,3,3,0,2,1,5,8261500,44,0,0,1
394,0,608,41,1,1,2,1,1,0,0,2,6206250,15,1,0,0
395,1,676,67,1,1,2,0,1,2,0,2,8400465,31,1,0,0
396,3,1685,175,2,1,4,4,1,1,2,3,11104320,36,0,0,1
397,1,658,175,1,1,2,4,0,1,2,1,6083885,39,0,0,1
398,2,1008,99,1,1,3,4,0,1,1,4,8836160,32,0,0,1
399,5,1924,36,2,1,5,1,0,0,0,5,13620040,31,0,0,1
400,4,2112,77,3,2,5,4,0,2,2,3,16756460,13,1,0,0
401,2,917,177,1,1,3,3,1,2,2,3,11889950,37,1,0,0
402,0,1353,20,2,2,4,2,1,0,0,4,8573875,8,0,0,1
403,5,1694,161,1,1,4,2,1,3,1,4,14054970,20,0,0,1
404,5,1625,192,1,1,4,4,1,3,0,3,18316110,43,1,0,0
405,5,1882,45,2,1,5,3,1,3,0,4,14761860,5,0,0,1
406,6,1924,80,2,1,5,3,1,3,0,5,22123260,23,1,0,0
407,2,894,89,1,1,3,2,0,1,0,5,10882400,28,1,0,0
408,0,904,82,1,1,3,3,1,2,0,4,6863000,40,0,0,1
409,1,1279,190,2,2,4,4,0,1,2,3,9792910,34,0,1,0
410,3,1547,23,2,1,4,2,0,0,2,5,10090590,47,0,0,1
411,0,626,193,1,1,2,1,0,3,1,3,5072750,25,0,1,0
412,6,1673,32,1,1,4,0,0,2,0,5,12156320,44,0,0,1
413,2,1296,65,2,1,4,0,1,1,2,3,10741020,14,0,0,1
414,4,2194,73,3,2,5,0,0,2,2,3,16805520,6,1,0,0
415,4,1678,200,2,1,4,0,0,1,1,4,13586120,16,1,0,0
416,2,702,190,1,1,2,4,1,0,0,5,8021300,18,0,1,0
417,1,1067,55,1,1,3,0,1,0,0,3,7960405,27,0,1,0
418,2,980,90,1,1,3,1,1,1,1,3,11847350,25,1,0,0
419,4,1989,185,3,2,5,4,1,1,1,5,11985600,20,0,1,0
420,2,1257,163,2,1,4,3,0,2,1,4,13788450,35,1,0,0
421,2,1069,55,1,1,3,3,1,3,2,3,10080280,21,0,0,1
422,0,606,86,1,1,2,2,0,1,0,4,6564750,13,1,0,0
423,0,1449,49,2,2,4,0,1,1,2,4,8861500,36,0,1,0
424,0,1154,170,1,1,3,1,0,2,1,5,7880000,12,0,1,0
425,1,927,72,1,1,3,1,0,1,2,5,12682895,33,1,0,0
426,0,1613,151,2,2,4,1,1,0,2,4,10169625,31,0,0,1
427,3,1851,106,3,2,5,4,1,3,2,5,11959100,55,0,1,0
428,3,1511,128,2,1,4,1,0,2,0,1,10391900,45,1,0,0
429,4,1765,6,2,1,4,2,0,1,1,3,9338880,29,0,0,1
430,0,1238,63,1,1,3,3,1,0,0,5,11329750,17,1,0,0
431,2,934,3,1,1,3,1,1,0,2,3,8469050,23,0,1,0
432,2,754,92,1,1,2,1,1,2,1,4,7705800,36,0,1,0
433,6,1736,60,1,1,4,0,1,3,1,4,14057180,10,0,0,1
434,2,980,18,1,1,3,2,1,1,2,3,8621500,33,0,1,0
435,0,1299,114,1,1,3,4,0,2,1,2,9338500,46,1,0,0
436,0,849,118,1,1,2,3,0,2,1,3,5668875,36,0,0,1
437,4,1450,169,2,1,4,4,1,3,1,3,10040420,21,0,0,1
438,6,1634,11,1,1,4,0,1,2,1,5,12730270,31,0,1,0
439,0,1320,57,1,1,3,4,1,1,1,2,11071500,6,1,0,0
440,2,769,69,1,1,2,4,1,0,0,3,7261650,7,0,1,0
441,0,1150,32,1,1,3,0,1,2,2,2,6982000,32,0,1,0
442,2,908,39,1,1,3,3,0,3,1,3,7546960,36,0,0,1
443,0,1668,141,2,2,4,2,1,0,2,3,13650500,6,1,0,0
444,4,1990,149,3,2,5,4,0,1,2,3,10652120,6,0,1,0
445,5,1857,28,2,1,5,3,0,1,2,3,13378610,35,0,0,1
446,4,2061,115,3,2,5,0,1,1,2,4,17265880,14,1,0,0
447,4,1668,14,2,1,4,2,0,3,2,4,10044620,11,0,1,0
448,4,1444,198,2,1,4,3,0,3,2,4,9153720,26,0,1,0
449,2,1121,106,1,1,3,0,1,1,1,3,9089520,29,0,0,1
450,4,1514,4,2,1,4,3,1,1,1,3,9075660,23,0,1,0
451,2,1256,34,2,1,4,2,1,3,0,4,9957800,4,0,1,0
452,0,672,103,1,1,2,2,1,1,0,3,5805250,19,0,0,1
453,1,908,112,1,1,3,1,1,3,2,4,13087155,37,1,0,0
454,0,1631,22,2,2,4,3,1,0,1,4,9314000,18,0,1,0
455,1,1001,58,1,1,3,3,1,3,2,4,10533755,37,0,0,1
456,3,1618,8,2,1,4,3,0,3,1,0,11462310,48,1,0,0
457,4,2340,129,4,2,6,4,1,1,1,3,12948200,20,0,0,1
458,0,1159,121,1,1,3,4,0,2,0,3,6149625,50,0,0,1
459,3,1775,43,2,1,4,2,1,3,1,3,11031600,25,0,0,1
460,2,1008,30,1,1,3,0,0,1,2,5,12713050,19,1,0,0
461,3,1563,57,2,1,4,3,1,3,1,5,15664740,12,1,0,0
462,4,1723,35,2,1,4,3,1,3,2,4,11265520,6,0,1,0
463,3,1543,55,2,1,4,3,0,0,0,5,12900790,47,1,0,0
464,2,1231,161,2,1,4,4,0,0,2,4,10271420,29,0,0,1
465,6,1995,111,2,1,5,1,0,2,1,4,14154840,32,0,0,1
466,4,2113,28,3,2,5,4,0,1,1,5,12160420,28,0,0,1
467,6,1849,93,2,1,5,0,1,2,2,5,22084180,24,1,0,0
468,2,1095,144,1,1,3,4,1,1,1,3,9953350,12,0,0,1
469,0,1057,187,1,1,3,4,0,2,1,3,8788500,46,1,0,0
470,0,841,187,1,1,2,0,1,2,2,2,6266250,25,0,1,0
471,1,693,80,1,1,2,4,1,0,2,1,6879510,34,0,1,0
472,5,1666,173,1,1,4,0,0,3,2,4,11991280,24,0,1,0
473,6,1517,131,1,1,4,4,1,3,2,5,19817860,43,1,0,0
474,5,1854,72,2,1,5,1,0,3,2,3,19766360,43,1,0,0
475,1,789,117,1,1,2,2,0,3,1,0,8098070,38,1,0,0
476,2,760,24,1,1,2,2,1,0,1,4,8274000,4,0,1,0
477,2,1137,29,1,1,3,1,0,3,1,3,8912540,11,0,0,1
478,5,1687,6,1,1,4,1,1,0,2,3,19609810,13,1,0,0
479,0,984,183,1,1,3,1,1,2,0,1,5340750,13,0,1,0
480,0,1662,154,2,2,4,2,0,3,2,3,12825500,14,1,0,0
481,1,1065,75,1,1,3,4,0,2,1,2,8717385,19,0,0,1
482,4,1621,101,2,1,4,1,0,1,1,5,9928200,29,0,0,1
483,2,703,60,1,1,2,3,1,1,0,5,8231860,21,0,0,1
484,2,1221,62,2,1,4,2,0,1,2,4,9833270,34,0,0,1
485,4,1577,22,2,1,4,1,0,2,2,3,13277420,11,1,0,0
486,2,989,193,1,1,3,3,1,2,1,5,10613930,4,0,0,1
487,4,1368,6,2,1,4,4,1,3,2,4,10801520,28,0,0,1
488,4,2365,128,4,2,6,1,1,2,1,4,18637600,30,1,0,0
489,5,1525,119,1,1,4,3,0,3,1,4,17566590,32,1,0,0
490,1,1180,63,1,1,3,4,1,2,1,2,9397585,19,0,1,0
491,0,1122,58,1,1,3,2,0,2,2,2,6889250,18,0,0,1
492,5,1775,152,1,1,4,0,1,3,1,3,19512010,33,1,0,0
493,5,1877,47,2,1,5,1,0,3,0,4,13064510,30,0,0,1
494,2,760,127,1,1,2,2,0,3,2,5,8386750,17,0,1,0
495,4,2297,51,4,2,6,1,0,3,1,3,11569680,17,0,0,1
496,0,787,43,1,1,2,0,1,1,2,4,7825375,9,0,0,1
497,4,2317,37,4,2,6,2,0,2,1,3,10502160,28,0,1,0
498,0,749,187,1,1,2,1,1,1,2,1,5286000,34,0,1,0
499,3,1616,188,2,1,4,1,0,2,1,5,9794230,14,0,1,0
500,1,1284,199,2,2,4,2,1,1,1,3,9885575,25,0,1,0
501,2,756,176,1,1,2,2,1,0,0,5,10478100,38,1,0,0
502,2,1238,132,2,1,4,3,0,0,1,5,9345900,34,0,1,0
503,2,1236,41,2,1,4,2,1,2,1,3,9314050,31,0,1,0
504,6,1664,108,1,1,4,3,0,3,1,5,13251910,42,0,0,1
505,5,1537,37,1,1,4,3,0,2,1,5,18331880,19,1,0,0
506,3,1731,184,2,1,4,0,0,2,1,3,13478680,44,1,0,0
507,2,929,39,1,1,3,4,1,2,1,3,8907400,4,0,1,0
508,2,786,21,1,1,2,3,0,0,2,5,8185800,20,0,1,0
509,0,1370,178,2,2,4,4,1,2,1,3,9125250,14,0,0,1
510,0,1685,58,2,2,4,2,0,2,2,1,6922750,39,0,1,0
511,6,1549,77,1,1,4,4,0,1,1,5,12133650,30,0,1,0
512,5,1539,107,1,1,4,4,1,0,1,3,18200410,18,1,0,0
513,5,1898,111,2,1,5,2,0,1,0,5,13485130,42,0,0,1
514,2,918,131,1,1,3,0,1,2,1,3,11762550,5,1,0,0
515,2,774,50,1,1,2,2,1,3,1,5,9104380,36,0,0,1
516,2,1072,36,1,1,3,0,0,3,2,3,11935950,37,1,0,0
517,2,1239,59,2,1,4,4,1,0,2,3,10881130,22,0,0,1
518,4,1362,96,2,1,4,4,0,1,2,3,12146740,27,1,0,0
519,6,1785,128,1,1,4,0,1,1,2,4,14128990,32,0,0,1
520,4,2181,104,3,2,5,1,1,1,2,4,11821400,30,0,1,0
521,4,2033,99,3,2,5,2,1,1,1,5,12528840,29,0,0,1
522,1,952,167,1,1,3,0,0,2,2,1,10552045,23,1,0,0
523,2,1066,176,1,1,3,2,0,3,0,5,12406100,30,1,0,0
524,2,1153,58,1,1,3,0,1,3,1,5,14377300,30,1,0,0
525,3,1849,190,3,2,5,0,1,0,0,3,9487400,15,0,1,0
526,0,1095,190,1,1,3,0,1,0,0,2,5472500,32,0,1,0
527,1,1100,135,1,1,3,0,1,3,0,5,10252895,33,0,0,1
528,1,1300,72,2,2,4,2,0,3,2,5,10989305,27,0,1,0
529,6,1806,12,2,1,5,3,0,3,1,3,11838240,32,0,1,0
530,5,1897,167,2,1,5,1,0,1,1,4,12624040,12,0,1,0
531,2,1121,158,1,1,3,0,0,3,2,3,8288050,23,0,1,0
532,1,985,50,1,1,3,0,0,1,1,4,11903865,31,1,0,0
533,3,1782,13,2,1,4,2,1,3,2,1,10274050,20,0,0,1
534,5,1582,198,1,1,4,4,0,0,1,3,17398770,26,1,0,0
535,2,1225,72,2,1,4,2,1,1,0,4,9680500,6,0,1,0
536,4,1727,25,2,1,4,4,1,2,2,5,11855060,23,0,1,0
537,3,1712,29,2,1,4,4,1,0,1,4,15849210,18,1,0,0
538,1,1089,82,1,1,3,1,1,2,0,2,8585715,21,0,0,1
539,3,1532,80,2,1,4,1,0,0,1,2,11452010,53,1,0,0
540,4,1301,103,1,1,3,2,1,3,2,3,9675500,14,0,0,1
541,1,812,180,1,1,3,2,0,3,0,2,6285850,30,0,0,1
542,2,863,113,1,1,3,1,0,3,2,4,7813750,37,0,1,0
543,3,1686,78,2,1,4,3,1,2,0,5,10094840,32,0,1,0
544,0,1332,146,1,1,3,3,0,2,1,5,11235750,37,1,0,0
545,2,969,184,1,1,3,3,1,3,2,5,13556150,37,1,0,0
546,1,1300,77,2,2,4,3,0,2,1,3,9023925,35,0,1,0
547,0,593,101,1,1,2,3,1,0,2,0,4863375,14,0,0,1
548,2,809,56,1,1,3,2,0,2,1,3,6511200,36,0,1,0
549,0,1105,138,1,1,3,3,1,2,0,3,7511125,7,0,0,1
550,0,542,178,1,1,2,3,0,1,1,0,3013500,35,0,0,1
551,0,1608,10,2,2,4,2,0,0,2,5,9243750,21,0,1,0
552,4,2271,168,4,2,6,2,0,2,2,3,17422860,13,1,0,0
553,4,1915,31,3,2,5,0,0,3,2,3,9917200,10,0,1,0
554,4,2152,69,3,2,5,0,0,2,1,5,16834800,30,1,0,0
555,1,1068,167,1,1,3,4,0,1,1,1,7586885,39,0,0,1
556,3,1810,197,3,2,5,3,0,3,1,3,8907630,54,0,1,0
557,3,1939,149,3,2,5,4,1,1,0,0,9519320,16,0,0,1
558,5,1905,6,2,1,5,2,0,0,0,5,20591900,25,1,0,0
559,2,1057,33,1,1,3,2,1,3,0,3,8111350,29,0,1,0
560,3,1920,84,3,2,5,1,1,2,1,4,16484920,41,1,0,0
561,6,1577,111,1,1,4,2,0,1,2,4,11992650,10,0,1,0
562,0,787,37,1,1,2,0,1,0,1,1,5256625,16,0,0,1
563,6,1916,129,2,1,5,2,1,0,2,5,14715230,34,0,1,0
564,4,1527,107,2,1,4,0,1,3,1,5,10829380,22,0,0,1
565,2,1248,77,2,1,4,1,0,3,2,4,9747000,20,0,1,0
566,3,1555,120,2,1,4,0,0,1,2,4,8762530,44,0,1,0
567,4,2323,101,4,2,6,4,0,3,1,3,17529340,27,1,0,0
568,2,961,31,1,1,3,2,1,3,1,4,9198300,18,0,1,0
569,2,849,22,1,1,3,2,0,2,1,5,8823380,11,0,0,1
570,3,1938,70,3,2,5,3,1,3,2,0,15317750,25,1,0,0
571,2,1147,31,1,1,3,2,0,3,2,5,10152390,40,0,0,1
572,5,1976,82,2,1,5,2,1,1,2,4,22829130,14,1,0,0
573,0,973,51,1,1,3,0,0,0,1,4,6878875,6,0,0,1
574,4,1472,106,2,1,4,0,1,3,2,5,11506980,7,0,0,1
575,5,1689,48,1,1,4,3,0,3,1,5,13454780,28,0,0,1
576,0,1208,83,1,1,3,1,1,3,1,5,12048000,12,1,0,0
577,1,1268,185,2,2,4,3,0,3,0,5,10769525,15,0,0,1
578,6,1640,26,1,1,4,0,0,2,0,3,10342830,9,0,1,0
579,1,635,186,1,1,2,3,1,1,0,1,5597240,16,0,1,0
580,3,1996,38,3,2,5,2,1,2,2,3,11307820,26,0,1,0
581,4,2404,28,4,2,6,3,0,3,1,3,11040620,21,0,1,0
582,3,1675,43,2,1,4,3,1,3,0,2,13190720,51,1,0,0
583,2,797,183,1,1,2,3,0,1,0,4,7160890,16,0,0,1
584,0,1256,67,1,1,3,0,0,0,1,1,5643000,20,0,0,1
585,6,1938,24,2,1,5,3,1,0,2,3,22181670,6,1,0,0
586,2,757,99,1,1,2,2,1,3,1,5,11415700,34,1,0,0
587,0,520,130,1,1,2,0,0,0,1,4,4849000,32,0,1,0
588,0,878,82,1,1,2,1,1,1,2,5,10387250,23,1,0,0
589,1,927,29,1,1,3,2,1,0,2,0,10889570,18,1,0,0
590,3,1751,18,2,1,4,0,1,3,1,4,10358610,23,0,1,0
591,2,764,36,1,1,2,2,0,1,2,5,8476180,30,0,0,1
592,3,1674,2,2,1,4,4,0,3,0,2,13098030,24,1,0,0
593,3,1681,8,2,1,4,1,1,0,2,4,10644830,14,0,1,0
594,5,1976,65,2,1,5,4,0,1,1,4,21473270,31,1,0,0
595,5,1505,79,1,1,4,3,0,0,0,3,9630420,21,0,1,0
596,0,888,165,1,1,2,3,0,3,1,4,6428250,19,0,1,0
597,3,1680,24,2,1,4,1,1,0,0,0,7418190,7,0,1,0
598,0,631,62,1,1,2,1,1,1,2,3,6543375,23,0,0,1
599,2,1227,151,2,1,4,0,1,2,1,5,10787350,5,0,1,0
600,0,1124,60,1,1,3,2,1,0,1,4,7827250,41,0,0,1
601,5,1962,84,2,1,5,1,1,0,1,5,22449450,30,1,0,0
602,2,1261,157,2,1,4,0,0,1,1,4,9718570,12,0,0,1
603,2,1164,63,1,1,3,1,0,1,1,5,13271000,40,1,0,0
604,4,1313,169,1,1,3,3,1,3,2,3,9414520,6,0,1,0
605,6,1723,24,1,1,4,4,1,3,0,4,19909630,39,1,0,0
606,1,1144,128,1,1,3,3,1,1,2,4,14926255,37,1,0,0
607,3,1740,83,2,1,4,4,1,3,1,5,16803310,23,1,0,0
608,2,1163,3,1,1,3,0,1,1,1,5,10471560,31,0,0,1
609,2,708,87,1,1,2,0,0,1,2,5,7745900,14,0,1,0
610,3,1855,50,3,2,5,0,0,3,1,1,7603630,54,0,1,0
611,0,563,87,1,1,2,1,0,3,1,5,7116000,48,1,0,0
612,5,1768,74,1,1,4,4,1,1,1,5,14739250,38,0,0,1
613,0,943,191,1,1,3,0,1,2,1,1,5796000,10,0,1,0
614,2,931,58,1,1,3,2,0,2,0,5,7520800,36,0,1,0
615,2,1127,190,1,1,3,4,1,2,1,4,9701800,36,0,1,0
616,4,1629,113,2,1,4,1,0,3,1,5,14192960,28,1,0,0
617,5,1656,56,1,1,4,2,1,2,2,5,14920370,17,0,0,1
618,6,1676,127,1,1,4,1,1,3,1,4,12961070,11,0,1,0
619,2,856,133,1,1,3,4,0,1,2,4,8191250,31,0,1,0
620,3,1663,1,2,1,4,4,1,3,0,3,14684370,11,1,0,0
621,5,1905,182,2,1,5,4,1,0,1,3,13152750,30,0,1,0
622,0,861,195,1,1,2,4,1,2,1,4,8245625,7,0,0,1
623,2,1183,105,1,1,3,3,1,1,1,3,9627210,30,0,0,1
624,0,1352,171,2,2,4,2,1,1,2,2,10937250,43,1,0,0
625,5,1510,196,1,1,4,3,0,1,1,3,10975430,39,0,0,1
626,2,987,163,1,1,3,0,1,2,1,5,9963440,19,0,0,1
627,0,1245,198,1,1,3,2,1,3,1,2,7830375,16,0,0,1
628,2,1144,140,1,1,3,1,0,1,0,3,7464800,12,0,1,0
629,2,790,28,1,1,2,1,0,2,1,4,6846100,34,0,1,0
630,4,1736,91,2,1,4,0,1,1,1,5,11252380,23,0,0,1
631,3,1950,149,3,2,5,2,1,1,2,4,11266200,45,0,1,0
632,4,2186,48,3,2,5,2,1,1,1,4,17733960,18,1,0,0
633,1,843,68,1,1,3,3,0,0,1,5,8335390,26,0,1,0
634,1,1022,129,1,1,3,4,0,2,2,3,9036250,10,0,1,0
635,4,2397,175,4,2,6,3,0,2,1,3,11770840,25,0,0,1
636,2,1083,31,1,1,3,0,0,0,2,5,9519460,33,0,0,1
637,1,923,9,1,1,3,2,0,0,0,1,8984810,34,1,0,0
638,5,1958,141,2,1,5,1,1,3,1,5,22744800,25,1,0,0
639,1,631,91,1,1,2,0,1,1,2,4,8141330,22,0,1,0
640,5,1829,121,2,1,5,3,0,0,0,5,19806350,35,1,0,0
641,4,2228,7,4,2,6,4,0,2,1,5,11966860,23,0,1,0
642,5,1969,102,2,1,5,4,1,0,2,3,15342740,21,0,0,1
643,2,1128,100,1,1,3,1,0,3,2,4,9985710,13,0,0,1
644,1,922,40,1,1,3,2,0,0,1,1,6442655,37,0,0,1
645,2,1141,178,1,1,3,4,1,3,1,3,13883800,16,1,0,0
646,3,1537,89,2,1,4,2,0,3,2,4,9920630,9,0,1,0
647,1,720,192,1,1,2,4,1,0,1,4,11427045,23,1,0,0
648,4,2175,27,3,2,5,3,0,1,1,4,11790660,8,0,0,1
649,1,1152,183,1,1,3,4,1,1,0,0,8235750,10,0,0,1
650,4,2278,54,4,2,6,4,1,2,1,4,12527740,17,0,1,0
651,4,2460,51,4,2,6,0,1,2,1,4,19389140,7,1,0,0
652,3,1940,34,3,2,5,3,1,3,2,4,17797530,19,1,0,0
653,0,693,38,1,1,2,2,0,2,1,2,4680125,29,0,0,1
654,2,966,2,1,1,3,3,0,3,2,4,8952550,5,0,1,0
655,1,898,4,1,1,3,2,1,1,1,4,9350380,12,0,1,0
656,1,918,75,1,1,3,2,0,3,2,0,9876540,35,1,0,0
657,5,1918,188,2,1,5,3,0,0,0,3,19609850,15,1,0,0
658,4,2333,193,4,2,6,3,0,1,1,3,17171100,15,1,0,0
659,0,768,49,1,1,2,2,1,0,1,1,4855000,28,0,1,0
660,2,783,188,1,1,2,0,1,3,2,4,9165460,13,0,0,1
661,5,1661,131,1,1,4,2,0,3,1,5,12356960,28,0,1,0
662,2,958,88,1,1,3,2,1,3,1,4,12473300,34,1,0,0
663,1,1276,82,2,2,4,0,0,2,0,2,12858080,12,1,0,0
664,4,1877,47,3,2,5,3,1,3,1,3,15665660,23,1,0,0
665,5,1845,159,2,1,5,0,1,0,0,4,12053080,44,0,1,0
666,4,1533,61,2,1,4,4,1,1,1,3,9357800,20,0,1,0
667,2,1257,108,2,1,4,4,1,3,2,5,12851040,5,0,0,1
668,0,1353,128,2,2,4,3,1,2,2,4,9109750,31,0,1,0
669,3,1672,190,2,1,4,2,1,1,1,0,7512030,44,0,1,0
670,2,1097,31,1,1,3,3,1,3,0,3,12764450,15,1,0,0
671,4,1986,9,3,2,5,1,1,2,1,3,10509200,20,0,1,0
672,2,1083,176,1,1,3,2,0,2,0,3,7155650,27,0,1,0
673,2,1218,163,2,1,4,1,1,0,0,3,12919650,35,1,0,0
674,6,1903,5,2,1,5,3,0,1,0,5,13953400,28,0,0,1
675,2,860,103,1,1,3,1,1,1,2,4,12370100,6,1,0,0
676,0,1003,92,1,1,3,4,0,2,0,0,6329250,31,1,0,0
677,2,1078,29,1,1,3,1,1,3,0,4,12846400,28,1,0,0
678,2,1133,198,1,1,3,2,1,3,0,4,9728460,23,0,0,1
679,4,1494,157,2,1,4,2,0,3,1,5,9354680,24,0,1,0
680,1,626,27,1,1,2,4,0,3,2,4,8173180,32,0,0,1
681,2,719,82,1,1,2,4,0,0,1,5,7352150,37,0,1,0
682,0,921,121,1,1,3,4,1,3,0,1,5655625,33,0,0,1
683,6,1867,135,2,1,5,2,1,3,1,4,21988560,8,1,0,0
684,2,1010,23,1,1,3,1,0,1,2,5,8867600,36,0,1,0
685,0,1404,66,2,2,4,1,0,0,2,1,6569750,13,0,1,0
686,0,1305,140,1,1,3,4,0,1,0,3,6602375,38,0,0,1
687,0,1647,127,2,2,4,1,1,3,0,5,10239375,15,0,0,1
688,0,1433,85,2,2,4,4,1,0,0,5,9831375,6,0,0,1
689,2,925,186,1,1,3,3,0,0,2,5,9151000,29,0,0,1
690,2,964,166,1,1,3,0,1,2,1,5,10066680,8,0,0,1
691,0,571,122,1,1,2,4,0,2,1,5,7899500,22,1,0,0
692,5,1828,23,2,1,5,3,0,3,0,3,12251920,34,0,0,1
693,0,1595,131,2,2,4,3,1,1,0,5,9495375,41,0,0,1
694,1,615,98,1,1,2,4,1,0,2,2,7700720,28,0,0,1
695,2,919,42,1,1,3,4,1,2,1,4,12217100,38,1,0,0
696,2,1018,30,1,1,3,4,1,3,2,5,11139610,33,0,0,1
697,6,1578,64,1,1,4,1,0,2,0,5,17623460,33,1,0,0
698,6,1660,134,1,1,4,2,0,3,1,5,13603120,16,0,0,1
699,2,796,191,1,1,2,4,1,0,2,4,11578050,39,1,0,0
700,4,2416,111,4,2,6,4,0,2,1,4,12966920,20,0,0,1
701,2,760,73,1,1,2,2,1,1,0,5,8519200,16,0,0,1
702,3,1767,174,2,1,4,1,0,3,0,2,13025260,23,1,0,0
703,2,817,97,1,1,3,3,1,1,0,4,7824600,20,0,1,0
704,1,630,77,1,1,2,4,1,2,1,4,8547835,9,0,1,0
705,1,833,130,1,1,3,0,0,3,0,5,11165950,10,1,0,0
706,2,740,21,1,1,2,0,0,1,0,4,9263000,4,1,0,0
707,4,1520,147,2,1,4,1,0,2,2,4,13560300,15,1,0,0
708,2,769,151,1,1,2,0,0,0,2,3,6298700,34,0,1,0
709,5,1638,15,1,1,4,4,1,1,0,5,12727790,27,0,1,0
710,3,1857,14,3,2,5,2,1,2,0,4,16185010,8,1,0,0
711,0,924,181,1,1,3,4,1,3,2,5,9114000,34,0,0,1
712,1,600,96,1,1,2,3,1,0,0,3,6826655,17,0,0,1
713,3,1964,187,3,2,5,2,0,3,2,2,9329030,44,0,1,0
714,5,1914,66,2,1,5,0,1,0,2,4,13596110,33,0,1,0
715,5,1678,31,1,1,4,3,1,1,0,4,13253630,17,0,0,1
716,0,758,43,1,1,2,4,1,2,2,3,6988500,38,0,1,0
717,0,1110,157,1,1,3,3,0,3,0,4,6847250,24,0,0,1
718,3,1782,88,2,1,4,3,1,2,0,5,11671340,7,0,0,1
719,1,1282,63,2,2,4,2,1,2,2,0,9202070,38,0,0,1
720,2,913,77,1,1,3,3,1,0,2,5,9464900,34,0,1,0
721,3,1545,70,2,1,4,1,0,0,1,2,8308730,19,0,0,1
722,2,971,91,1,1,3,0,0,2,2,4,12038850,19,1,0,0
723,1,605,60,1,1,2,2,1,2,0,1,5722305,27,0,0,1
724,2,1014,83,1,1,3,4,1,2,1,4,9176650,35,0,1,0
725,2,982,79,1,1,3,0,0,0,2,5,12775700,10,1,0,0
726,3,1651,100,2,1,4,1,1,3,1,1,13637220,16,1,0,0
727,0,1288,133,1,1,3,0,0,2,0,2,4936250,43,0,1,0
728,3,1661,83,2,1,4,0,1,2,0,5,10555860,28,0,0,1
729,3,1578,68,2,1,4,1,1,0,0,4,9708030,29,0,0,1
730,4,1937,4,3,2,5,1,1,3,1,5,12782260,6,0,0,1
731,0,1403,74,2,2,4,0,0,2,0,2,5402500,44,0,1,0
732,1,968,49,1,1,3,4,1,0,2,4,10521855,37,0,0,1
733,0,1628,185,2,2,4,3,0,1,2,1,7150500,44,0,0,1
734,1,1287,18,2,2,4,1,1,3,1,1,14116310,14,1,0,0
735,0,1438,77,2,2,4,2,0,0,0,3,6717750,38,0,0,1
736,0,1351,95,2,2,4,0,1,3,0,1,6194125,44,0,0,1
737,2,956,16,1,1,3,4,1,3,2,4,9899250,19,0,1,0
738,1,1177,47,1,1,3,4,1,0,2,3,10664405,7,0,1,0
739,2,774,113,1,1,2,0,0,0,1,3,5899450,31,0,1,0
740,0,1207,145,1,1,3,1,0,3,0,3,5962250,33,0,1,0
741,4,1561,70,2,1,4,2,0,1,1,4,13489720,6,1,0,0
742,0,1156,46,1,1,3,4,0,3,2,2,10056250,7,1,0,0
743,4,1852,11,3,2,5,1,0,2,1,5,15592460,13,1,0,0
744,2,1190,56,1,1,3,2,0,3,1,3,12631750,33,1,0,0
745,3,1823,200,3,2,5,4,1,2,2,2,10249680,44,0,1,0
746,3,1527,176,2,1,4,0,0,2,1,1,7738440,12,0,0,1
747,0,581,128,1,1,2,1,1,0,2,2,7238000,12,1,0,0
748,0,519,13,1,1,2,0,1,1,0,4,6802000,20,1,0,0
